tconst,titleType,primaryTitle,startYear,genres,averageRating,numVotes
tt27868101,movie,Vadakkan,2025,"Fantasy,Horror,Thriller",6.0,1412
tt0114466,movie,Skinner,1993,Horror,5.2,1412
tt0424885,movie,Celsius 41.11: The Temperature at Which the Brain... Begins to Die,2004,"Documentary,War",4.0,1412
tt1413529,movie,Golden Slumber,2010,"Action,Drama,Thriller",7.0,1411
tt0406661,movie,Clementine,2004,"Action,Drama",3.0,1411
tt0271678,movie,No: 20 Madras Mail,1990,"Comedy,Crime,Drama",7.8,1410
tt5291604,movie,Swapnajaal,2018,"Drama,Romance",7.7,1410
tt0255378,movie,Minnaram,1994,"Comedy,Drama",7.5,1410
tt7719976,movie,Omnipresence of Rhythm,2018,"Drama,Music",7.5,1410
tt0266875,movie,Raat,1992,Horror,7.1,1410
tt0815890,movie,The Blue Elephant,2006,"Adventure,Animation,Family",5.7,1410
tt0088157,movie,Special Effects,1984,"Drama,Horror,Thriller",5.4,1410
tt5746054,movie,Spy Cat,2018,"Adventure,Animation,Comedy",5.4,1410
tt4948838,movie,Sister of Mine,2017,"Drama,Thriller",5.2,1410
tt12759288,movie,Bank on us 2,2020,"Action,Crime",4.7,1410
tt4472084,movie,Traffic 2,2017,Crime,4.5,1410
tt0325011,movie,The Goodbye Kiss,2006,"Crime,Drama,Thriller",6.9,1409
tt0363768,movie,Lightning Bug,2004,Drama,6.4,1409
tt0107511,movie,Mannen på balkongen,1993,"Crime,Drama,Mystery",6.2,1409
tt1971514,movie,Salvo,2013,"Crime,Drama,Romance",6.1,1409
tt0455400,movie,Comeback Season,2006,"Comedy,Romance",5.8,1409
tt11060730,movie,Maniyarayile Ashokan,2020,"Comedy,Romance",4.7,1409
tt1227931,movie,Slightly Single in L.A.,2013,"Comedy,Romance",4.5,1409
tt7235038,movie,Boo!,2018,"Drama,Horror,Mystery",3.5,1409
tt1371631,movie,Knifer,2010,Drama,6.3,1408
tt6313378,movie,Memoir of War,2017,"Biography,Drama,War",6.3,1408
tt0951318,movie,Bra Boys,2007,"Documentary,Sport",6.2,1408
tt13150080,movie,¡A todo tren! Destino Asturias,2021,Comedy,5.3,1408
tt0097971,movie,Night Game,1989,"Crime,Drama,Horror",5.1,1408
tt0083203,movie,Time for Revenge,1981,"Drama,Thriller",7.8,1407
tt27489745,movie,Hannah Gadsby: Something Special,2023,"Comedy,Documentary",6.3,1407
tt1381413,movie,Pete Smalls Is Dead,2010,"Comedy,Crime",5.0,1407
tt30985064,movie,Madraskaaran,2025,Drama,4.8,1407
tt0086863,movie,Mister Blot's Academy,1984,"Family,Fantasy",6.8,1406
tt9735672,movie,Doraemon: Nobita's Chronicle of the Moon Exploration,2019,"Action,Adventure,Animation",6.8,1406
tt2626926,movie,Closed Curtain,2013,Drama,6.5,1406
tt0285879,movie,Passionada,2002,"Comedy,Drama,Romance",6.1,1406
tt15509164,movie,Godse,2022,"Action,Thriller",5.7,1406
tt4047140,movie,Poojai,2014,"Action,Drama",5.4,1406
tt0889139,movie,Why Men Don't Listen and Women Can't Read Maps,2007,"Comedy,Romance",5.3,1406
tt0101844,movie,Eyes of an Angel,1991,Drama,5.2,1406
tt0115019,movie,Yeh Majhdhaar,1996,"Drama,Romance",5.1,1406
tt1220911,movie,Animal Kingdom: Let's Go Ape,2015,"Adventure,Animation,Comedy",4.9,1406
tt1151911,movie,Cornered!,2008,Horror,4.2,1406
tt1007032,movie,iMurders,2008,"Crime,Drama,Horror",3.6,1406
tt1565434,movie,No Distance Left to Run,2010,"Biography,Documentary,Music",7.9,1405
tt1891845,movie,The Day of the Crows,2012,"Animation,Drama,Fantasy",7.2,1405
tt31474158,movie,Detective Conan: The Million-Dollar Pentagram,2024,"Animation,Mystery,Romance",6.8,1405
tt5638270,movie,Eedo Rakam Aado Rakam,2016,"Comedy,Romance",6.6,1405
tt0249110,movie,The Rose of the Rascal,2001,"Biography,Drama,Music",6.5,1405
tt23735436,movie,"Thank You, I'm Sorry",2023,"Comedy,Drama",6.0,1405
tt1806959,movie,Manmadhan Ambu,2010,"Comedy,Drama",5.7,1405
tt1198396,movie,Chaw,2009,"Action,Comedy,Horror",5.6,1405
tt15097344,movie,D Block,2022,"Action,Drama,Thriller",5.5,1405
tt2170369,movie,Dudes & Dragons,2015,"Action,Adventure,Comedy",4.7,1405
tt0114489,movie,Soldier Boyz,1995,"Action,Drama,Thriller",4.4,1405
tt5559526,movie,Hubcap,2021,"Comedy,Crime,Drama",3.5,1405
tt5275830,movie,Eat That Question: Frank Zappa in His Own Words,2016,"Biography,Documentary,Music",7.5,1404
tt0109529,movie,Dance Me Outside,1994,"Comedy,Drama",7.1,1404
tt2180335,movie,Just the Wind,2012,Drama,6.5,1404
tt7117352,movie,Killing,2018,"Action,Drama",6.5,1404
tt0097756,movie,Listen to Me,1989,"Drama,Romance",5.3,1404
tt15742294,movie,Long Live the Bonus Family,2022,"Comedy,Drama",5.2,1404
tt0100904,movie,Watchers II,1990,"Horror,Sci-Fi",4.5,1404
tt0400585,movie,Vettam,2004,"Comedy,Romance",7.2,1403
tt7718114,movie,FOMO: Fear of Missing Out,2019,Drama,6.6,1403
tt0415819,movie,The Guy Was Cool,2004,"Comedy,Romance",6.1,1403
tt15477202,movie,Voice of Sathyanathan,2023,"Comedy,Thriller",5.7,1403
tt18180926,movie,The New Boy,2023,"Drama,Fantasy,History",5.7,1403
tt0107090,movie,Hear No Evil,1993,Thriller,5.0,1403
tt22769974,movie,Dudes: Again!,2023,Comedy,4.8,1403
tt1192613,movie,Onechanbara: The Movie,2008,"Action,Horror",4.7,1403
tt2914892,movie,The Seventh Dwarf,2014,"Adventure,Animation,Comedy",4.6,1403
tt0206216,movie,Railroad Man,1999,Drama,7.1,1402
tt0395424,movie,3 Needles,2005,Drama,6.3,1402
tt10940334,movie,Prati Roju Pandaage,2019,"Drama,Family",6.3,1402
tt1572783,movie,Varg Veum - Skriften på veggen,2010,Crime,6.2,1402
tt6046212,movie,Do It Like An Hombre,2017,Comedy,5.6,1402
tt3350890,movie,Starve,2014,"Horror,Thriller",4.6,1402
tt3438252,movie,Apur Panchali,2013,"Drama,Family,History",8.2,1401
tt1247696,movie,The Temptation of St. Tony,2009,"Drama,Fantasy,Mystery",7.1,1401
tt0778749,movie,Jasminum,2006,"Comedy,Romance",6.9,1401
tt2611390,movie,Difret,2014,"Biography,Crime,Drama",6.9,1401
tt6317052,movie,Chennai 600028 II: Second Innings,2016,"Comedy,Drama,Romance",6.9,1401
tt4447076,movie,Rosalie Blum,2015,Comedy,6.8,1401
tt7301070,movie,Na Maloom Afraad 2,2017,"Action,Comedy,Crime",6.6,1401
tt1548629,movie,Sebbe,2010,Drama,6.5,1401
tt0160403,movie,The Independent,2000,Comedy,5.9,1401
tt6229652,movie,Benim Adim Feridun,2016,"Comedy,Drama,Romance",5.3,1401
tt6333200,movie,House on Elm Lake,2017,Horror,3.5,1401
tt0279783,movie,Maids,2001,"Comedy,Drama",7.1,1400
tt1616543,movie,Not the Messiah: He's a Very Naughty Boy,2010,"Comedy,Music,Musical",7.1,1400
tt0150918,movie,Hinterholz 8,1998,Comedy,6.9,1400
tt0216689,movie,Les Destinées,2000,"Drama,Romance",6.8,1400
tt2419284,movie,Red Obsession,2013,"Documentary,History,News",6.6,1400
tt0364745,movie,Whirlygirl,2006,"Drama,Romance",5.6,1400
tt3614922,movie,Helios,2015,"Action,Crime,Drama",5.5,1400
tt0254775,movie,The Red Siren,2002,"Action,Crime,Thriller",5.2,1400
tt4819576,movie,L.O.R.D: Legend of Ravaging Dynasties,2016,"Action,Adventure,Animation",5.1,1400
tt6158692,movie,Who's Watching Oliver,2017,"Drama,Horror",5.0,1400
tt4730706,movie,The Dwelling,2016,"Horror,Mystery",4.7,1400
tt0089974,movie,School Spirit,1985,"Comedy,Fantasy",4.2,1400
tt2306786,movie,Chupacabra Territory,2016,Horror,3.5,1400
tt0257497,movie,"La Commune (Paris, 1871)",2000,"Drama,History,War",8.0,1399
tt0349878,movie,Netaji Subhas Chandra Bose: The Forgotten Hero,2005,"Biography,Drama,History",7.6,1399
tt2372776,movie,Harry Dean Stanton: Partly Fiction,2012,"Biography,Documentary",7.4,1399
tt5210376,movie,Diving Into the Unknown,2016,Documentary,7.0,1399
tt1558972,movie,Kings of Pastry,2009,"Documentary,Drama,Family",6.9,1399
tt0342778,movie,The Missing Gun,2002,"Crime,Drama,Mystery",6.6,1399
tt27180099,movie,Grand Tour,2024,"Drama,History,Romance",6.5,1399
tt10196140,movie,La Belle Indifference,2019,"Comedy,Drama",6.4,1399
tt11426562,movie,Rzhev,2019,"Drama,History,War",6.1,1399
tt0368571,movie,Americano,2005,"Comedy,Romance",5.9,1399
tt0301245,movie,Oysters at Nam Kee's,2002,"Drama,Romance",5.4,1399
tt1380201,movie,Run Sister Run!,2010,Drama,5.4,1399
tt1606657,movie,Six-Pack Movie,2011,"Comedy,Drama",5.4,1399
tt0386669,movie,Battle of the Brave,2004,"Drama,History,Romance",5.3,1399
tt0234748,movie,Slime City,1988,Horror,5.2,1399
tt4312676,movie,Aambala,2015,"Action,Comedy",4.8,1399
tt6315438,movie,The Little Comrade,2018,"Biography,Drama,History",7.4,1398
tt2460426,movie,"Park Avenue: Money, Power and the American Dream",2012,"Biography,Documentary,History",7.3,1398
tt1815753,movie,One Day More,2011,"Comedy,Romance",6.2,1398
tt0892051,movie,Evil Angel,2009,"Horror,Mystery,Thriller",5.3,1398
tt3228088,movie,Spark: A Space Tail,2016,"Action,Adventure,Animation",4.4,1398
tt8636456,movie,Bannister DollHouse,2019,"Drama,Horror",3.2,1398
tt1969959,movie,Box Office 3D: The Filmest of Films,2011,"Comedy,Family",2.0,1398
tt0085776,movie,Katha,1983,"Comedy,Drama",7.7,1397
tt0094105,movie,Tandem,1987,"Comedy,Drama",7.0,1397
tt0134664,movie,Full Alert,1997,"Action,Crime,Thriller",6.8,1397
tt0252189,movie,Abuk Sabuk Bir Film,1990,"Comedy,Drama",6.2,1397
tt4932388,movie,Let Yourself Go,2017,Comedy,6.0,1397
tt2368525,movie,15 Years and One Day,2013,"Adventure,Drama",5.7,1397
tt5193658,movie,The Mason Brothers,2020,"Crime,Drama,Thriller",4.9,1397
tt0100645,movie,Snake Eater,1989,Action,4.5,1397
tt0485486,movie,Something Something... Unnakum Ennakum,2006,Romance,7.0,1396
tt6040806,movie,Petra,2018,Drama,6.7,1396
tt0086244,movie,Legend of the Eight Samurai,1983,"Action,Adventure,Drama",6.4,1396
tt1188992,movie,The House of Branching Love,2009,"Comedy,Drama",6.4,1396
tt2376134,movie,Tamla Rose,2013,"Drama,Music",6.4,1396
tt13353370,movie,Thirimali,2022,"Adventure,Comedy",5.9,1396
tt0097051,movie,What Time Is It?,1989,"Comedy,Drama",7.3,1395
tt1714878,movie,Oki's Movie,2010,"Comedy,Drama",6.8,1395
tt0086646,movie,Mad Mission Part 2: Aces Go Places,1983,"Action,Adventure,Comedy",6.6,1395
tt1170399,movie,C Kkompany,2008,"Comedy,Drama,Thriller",5.5,1395
tt1800351,movie,One Night in Istanbul,2014,"Comedy,Sport",5.1,1395
tt1623765,movie,Snow Beast,2011,"Adventure,Drama,Horror",3.6,1395
tt32857110,movie,Bohurupi,2024,"Action,Drama",8.3,1394
tt1423953,movie,Liar Game: The Final Stage,2010,"Drama,Thriller",7.1,1394
tt10011296,movie,Nomad: In the Footsteps of Bruce Chatwin,2019,"Biography,Documentary",6.9,1394
tt11912390,movie,2 States,2020,"Comedy,Romance",6.7,1394
tt6194850,movie,Zero 3,2017,Thriller,6.6,1394
tt13452944,movie,Varudu Kaavalenu,2021,Romance,6.4,1394
tt0277705,movie,Final,2001,"Drama,Sci-Fi,Thriller",5.8,1394
tt3465026,movie,Palm Swings,2020,"Comedy,Drama,Romance",4.4,1394
tt0473348,movie,Dead Men Walking,2005,"Action,Horror,Sci-Fi",4.0,1394
tt2057920,movie,It Watches,2016,"Horror,Thriller",3.7,1394
tt0176809,movie,A Hero Never Dies,1998,"Action,Crime,Drama",7.0,1393
tt4654844,movie,Bitcoin: The End of Money as We Know It,2015,"Documentary,News",6.9,1393
tt4466648,movie,Death in Sarajevo,2016,Drama,6.3,1393
tt0118763,movie,The Boys Club,1996,"Adventure,Crime,Drama",6.2,1393
tt5247776,movie,Return to Montauk,2017,"Drama,Romance",5.9,1393
tt7972178,movie,70 Big Ones,2018,Thriller,5.9,1393
tt2354215,movie,The Mark of the Angels - Miserere,2013,Thriller,5.7,1393
tt0105347,movie,Seedpeople,1992,"Horror,Sci-Fi",4.3,1393
tt0109517,movie,Cyborg Cop,1993,"Action,Sci-Fi",4.2,1393
tt3118920,movie,The Abduction of Jennifer Grayson,2017,"Drama,Thriller",3.8,1393
tt6391282,movie,Paradise Z,2020,"Action,Drama,Horror",2.9,1393
tt10443794,movie,The United Way,2021,"Documentary,History,Sport",7.2,1392
tt0084085,movie,The Wounded Man,1983,"Crime,Drama,Romance",6.6,1392
tt7945450,movie,Notturno,2020,Documentary,6.6,1392
tt0120775,movie,One Man's Hero,1999,"Action,Drama,History",6.0,1392
tt0245891,movie,Extremedays,2001,"Action,Adventure,Comedy",5.6,1392
tt2367996,movie,Mugamoodi,2012,"Action,Adventure",5.1,1392
tt1527057,movie,Playing with Adults,1991,"Comedy,Drama,Mystery",6.8,1391
tt15091284,movie,Pil's Adventures,2021,"Adventure,Animation,Family",6.1,1391
tt7543908,movie,Killbird,2019,"Mystery,Thriller",5.0,1391
tt2425886,movie,Chilling Visions: 5 Senses of Fear,2013,Horror,4.9,1391
tt10519182,movie,Khandaani Shafakhana,2019,"Comedy,Drama",4.3,1391
tt9077876,movie,13 Fanboy,2021,Horror,3.9,1391
tt15091500,movie,Oasis Knebworth 1996,2021,"Documentary,Music",8.0,1390
tt1672215,movie,The Storage,2011,"Comedy,Drama",5.9,1390
tt28090490,movie,Lumberjack the Monster,2023,"Crime,Thriller",5.9,1390
tt8759834,movie,Selah and the Spades,2019,Drama,5.0,1390
tt4234740,movie,Hayalet Dayi,2015,"Comedy,Fantasy",4.7,1390
tt27876411,movie,Mr. Car and the Knights Templar,2023,"Adventure,Drama,Family",4.3,1390
tt0907681,movie,Wicked Lake,2008,Horror,3.0,1390
tt2106675,movie,ThanksKilling 3,2012,"Comedy,Horror,Sci-Fi",2.7,1390
tt13365482,movie,Frybread Face and Me,2023,Drama,7.2,1389
tt0083611,movie,La balance,1982,"Crime,Drama,Romance",6.5,1389
tt0144604,movie,Shadrach,1998,Drama,6.4,1389
tt0111054,movie,Safe Passage,1994,Drama,6.3,1389
tt2036408,movie,Men Do What They Can,2012,Comedy,5.9,1389
tt1801123,movie,Travelling Salesman,2012,"Drama,Mystery,Sci-Fi",5.8,1389
tt0368725,movie,The Fever,2004,Drama,5.6,1389
tt16296308,movie,Godless: The Eastfield Exorcism,2023,"Crime,Drama,Horror",5.4,1389
tt0275692,movie,Sol Goode,2003,"Comedy,Romance",5.2,1389
tt0405052,movie,Irish Jam,2006,Comedy,5.2,1389
tt3460922,movie,"Sympathy, Said the Shark",2015,Thriller,5.2,1389
tt2328745,movie,Space Warriors,2013,"Adventure,Family,Sci-Fi",4.5,1389
tt5642720,movie,Kasaba,2016,"Action,Crime,Thriller",4.5,1389
tt0086349,movie,Spasms,1983,"Horror,Sci-Fi",4.4,1389
tt7475540,movie,The Price of Everything,2018,Documentary,7.2,1388
tt2857500,movie,Saare Jahaan Se Mehnga...,2013,"Comedy,Drama",7.0,1388
tt14575898,movie,Lord of the Ants,2022,"Biography,Drama",6.7,1388
tt6034940,movie,Big Big World,2016,Drama,6.7,1388
tt7767866,movie,Chal Mohan Ranga,2018,Romance,5.9,1388
tt12139700,movie,Jungle Beat: The Movie,2020,"Adventure,Animation,Comedy",5.5,1388
tt1720035,movie,59 Seconds,2016,"Action,Drama,Thriller",5.4,1388
tt1090646,movie,City Rats,2009,"Action,Comedy,Drama",4.9,1388
tt0109478,movie,The Cool Surface,1993,Thriller,4.8,1388
tt4287470,movie,West of Hell,2018,"Fantasy,Horror,Western",3.5,1388
tt5027202,movie,Colombia: Wild Magic,2015,Documentary,8.2,1387
tt9750864,movie,Castle of Dreams,2019,Drama,6.5,1387
tt0364447,movie,My Wife Is a Gangster 2,2003,"Action,Comedy,Crime",6.0,1387
tt1270766,movie,Henri 4,2010,"Biography,Drama,War",5.8,1387
tt7249874,movie,LIE,2017,"Action,Thriller",5.8,1387
tt20833316,movie,Our Son,2023,Drama,5.0,1387
tt9169764,movie,Iron Fists and Kung Fu Kicks,2019,"Documentary,History",6.7,1386
tt0301744,movie,The Principles of Lust,2003,Drama,4.9,1386
tt4520340,movie,Last Girl Standing,2015,"Drama,Horror",4.8,1386
tt0082799,movie,Movie Madness,1982,Comedy,3.2,1386
tt4442604,movie,Donald Cried,2016,"Comedy,Drama",6.6,1385
tt4002772,movie,Once I Was a Beehive,2015,"Comedy,Drama,Family",6.2,1385
tt3353850,movie,Pandavulu Pandavulu Thummeda,2014,Comedy,5.5,1385
tt0475590,movie,Scary Hair,2005,"Drama,Horror",5.4,1385
tt1160374,movie,Sweatshop,2009,Horror,4.2,1385
tt1814905,movie,The Crying Dead,2011,"Adventure,Horror,Thriller",3.8,1385
tt7583280,movie,Heaven Without People,2017,Drama,7.4,1384
tt11143480,movie,Kasada Thapara,2021,Drama,7.2,1384
tt2732932,movie,The Kill Team,2013,Documentary,7.0,1384
tt6354784,movie,The Hungry,2017,Drama,7.0,1384
tt0325734,movie,Learning to Lie,2003,"Comedy,Drama,Romance",6.8,1384
tt0081609,movie,Assassination Attempt,1981,"Action,Crime,Drama",6.7,1384
tt5248342,movie,Welcome to Norway,2016,"Comedy,Drama",6.0,1384
tt0212910,movie,Delivering Milo,2001,"Comedy,Drama,Fantasy",5.7,1384
tt0318850,movie,The Young Black Stallion,2003,"Adventure,Drama,Family",5.4,1384
tt3266948,movie,Any Day,2015,"Drama,Romance,Thriller",4.9,1384
tt0396401,movie,11:11,2004,"Horror,Thriller",3.6,1384
tt10121372,movie,Roger Waters - Us + Them,2019,"Documentary,Music",8.2,1383
tt0403579,movie,Our Own,2004,"Action,Drama,War",7.4,1383
tt0199354,movie,Be There or Be Square,1998,"Comedy,Romance",7.2,1383
tt0799915,movie,Air Guitar Nation,2006,"Biography,Documentary,Music",7.1,1383
tt0332831,movie,Springtime in a Small Town,2002,"Drama,Romance",6.9,1383
tt13846546,movie,Lingui,2021,Drama,6.8,1383
tt21996838,movie,Mister Organ,2022,Documentary,6.6,1383
tt0084070,movie,Hey Good Lookin',1982,"Animation,Comedy,Drama",6.1,1383
tt4795022,movie,Lajkó - Cigány az ürben,2018,"Comedy,Drama",5.8,1383
tt22152120,movie,Operation Valentine,2024,"Action,Drama,Thriller",5.3,1383
tt0497477,movie,Wrestlemaniac,2006,"Adventure,Crime,Drama",4.4,1383
tt6823034,movie,Sendhoorapandi,1993,"Action,Drama,Romance",7.7,1382
tt0088175,movie,Sta se zgodi kad se ljubav rodi,1984,Comedy,7.2,1382
tt1836099,movie,Bleak Night,2010,Drama,7.2,1382
tt21482312,movie,Hesitation Wound,2023,Drama,6.6,1382
tt0092709,movie,Il burbero,1986,Comedy,6.2,1382
tt1604231,movie,The Kiss of Evil,2011,"Crime,Drama,Mystery",6.0,1382
tt14109994,movie,Hollywood Stargirl,2022,"Comedy,Drama,Family",5.8,1382
tt0450470,movie,Two Drifters,2005,Drama,5.7,1382
tt13232552,movie,The Man in the White Van,2023,Thriller,5.4,1382
tt7919810,movie,The Turkey Bowl,2019,Comedy,5.4,1382
tt1431246,movie,There's Always a Woman in Between,2008,"Comedy,Drama",5.0,1382
tt1839590,movie,Ray Harryhausen: Special Effects Titan,2011,"Biography,Documentary",7.5,1381
tt0910955,movie,It's Hard to Be Nice,2007,"Comedy,Drama",7.4,1381
tt0839739,movie,The Beales of Grey Gardens,2006,Documentary,7.2,1381
tt8315128,movie,Café Funiculi Funicula,2018,"Adventure,Drama,Fantasy",6.7,1381
tt6862538,movie,Yellow Rose,2019,"Drama,Music",6.6,1381
tt21064272,movie,Machine Gun Kelly's Life in Pink,2022,"Documentary,Music",6.4,1381
tt2481248,movie,Doc of the Dead,2014,Documentary,6.4,1381
tt3020226,movie,Storm Rider,2013,"Drama,Family",6.3,1381
tt11297214,movie,Mission Extreme,2021,Action,6.1,1381
tt2751390,movie,Life of Riley,2014,"Comedy,Drama,Romance",6.0,1381
tt5790684,movie,Mia and Me: The Hero of Centopia,2022,"Adventure,Animation,Family",6.0,1381
tt18303206,movie,Indigo Kristal,2023,Drama,7.5,1380
tt31410930,movie,You Are Not Alone: Fighting the Wolf Pack,2024,Documentary,7.4,1380
tt33029543,movie,Stelios,2024,"Biography,Drama,Music",7.3,1380
tt0359254,movie,Rolling Family,2004,"Comedy,Drama",6.6,1380
tt0223832,movie,The Old Man Who Read Love Stories,2001,"Adventure,Drama",6.5,1380
tt7730928,movie,Take Me to the Moon,2017,"Drama,Fantasy,Romance",6.1,1380
tt0093113,movie,Django Strikes Again,1987,"Action,Drama,Western",5.3,1380
tt0255668,movie,Vandanam,1989,"Comedy,Romance,Thriller",7.9,1379
tt9794412,movie,Morine,2018,"Drama,History",7.8,1379
tt2297031,movie,TimeScapes,2012,Documentary,7.6,1379
tt0177749,movie,Enlightenment Guaranteed,1999,"Comedy,Drama",7.2,1379
tt5680678,movie,Inseparables,2016,"Comedy,Drama",6.6,1379
tt2209266,movie,Oblawa,2012,"Drama,Thriller,War",6.4,1379
tt12847680,movie,Maison de retraite,2022,Comedy,5.9,1379
tt0783530,movie,You Will Be Mine,2009,"Drama,Music",5.6,1379
tt5122374,movie,Tini: The New Life of Violetta,2016,"Adventure,Family,Music",5.3,1379
tt0116770,movie,Killer Tongue,1996,"Comedy,Horror,Sci-Fi",4.5,1379
tt0113278,movie,Heatseeker,1995,"Action,Drama,Sci-Fi",4.1,1379
tt14773750,movie,Chethilo Cheyyesi Cheppu Bava,2024,Drama,3.4,1379
tt1368439,movie,Gagma napiri,2009,Drama,7.7,1378
tt11023922,movie,Spirits in the Forest,2019,"Documentary,Music",7.5,1378
tt21053478,movie,Travelin' Band: Creedence Clearwater Revival at the Royal Albert Hall,2022,"Documentary,Music",7.5,1378
tt13033424,movie,Buried: The 1982 Alpine Meadows Avalanche,2021,Documentary,7.4,1378
tt0083947,movie,Five Days One Summer,1982,Drama,6.1,1378
tt0095428,movie,Kansas,1988,"Crime,Drama,Romance",5.5,1378
tt0100881,movie,Voices from Beyond,1991,"Horror,Mystery,Thriller",5.1,1378
tt16426066,movie,Scare Package II: Rad Chad's Revenge,2022,"Comedy,Drama,Fantasy",4.7,1378
tt0949815,movie,Mr. Warmth: The Don Rickles Project,2007,"Comedy,Documentary",7.6,1377
tt1988733,movie,Naalaiya Theerpu,1992,"Drama,Romance",7.3,1377
tt8096846,movie,White Plastic Sky,2023,"Animation,Drama,Romance",6.7,1377
tt0082893,movie,The Skin,1981,"Drama,War",6.6,1377
tt13699132,movie,The Supremes at Earl's All-You-Can-Eat,2024,"Comedy,Drama",6.4,1377
tt1774358,movie,The Snitch Cartel,2011,"Action,Crime,Drama",6.3,1377
tt18224682,movie,Biggest Heist Ever,2024,"Biography,Crime,Documentary",6.1,1377
tt0439714,movie,Mumbai Express,2005,"Action,Comedy,Crime",6.0,1377
tt0099381,movie,Deadly Manor,1990,Horror,4.7,1377
tt0121262,movie,Faces of Death IV,1990,"Documentary,Horror",3.4,1377
tt16529002,movie,Kabaddi 4: The Final Match,2022,Comedy,7.9,1376
tt8809750,movie,Last Letter,2020,Romance,6.9,1376
tt2507592,movie,An Episode in the Life of an Iron Picker,2013,Drama,6.8,1376
tt2469210,movie,Steel Butterfly,2012,"Crime,Drama,Mystery",6.4,1376
tt6268812,movie,In My Room,2018,"Drama,Sci-Fi",6.2,1376
tt0290839,movie,Sainik,1993,"Action,Drama,Romance",6.0,1376
tt1554414,movie,The Dish & the Spoon,2011,"Comedy,Drama,Romance",5.8,1376
tt0280462,movie,The Barber,2002,"Crime,Horror,Mystery",5.7,1376
tt10805970,movie,Raangi,2022,Action,4.7,1376
tt6289224,movie,Mondo Hollywoodland,2019,"Comedy,Sci-Fi",4.2,1376
tt11252490,movie,Creatures,2021,"Action,Comedy,Horror",3.6,1376
tt1468703,movie,Bear,2010,"Action,Adventure,Drama",2.9,1376
tt12359272,movie,Dear Tenant,2020,"Drama,Romance",7.3,1375
tt4065414,movie,A Good American,2015,"Biography,Documentary,History",7.3,1375
tt11439556,movie,Deeper!,2020,"Comedy,Drama",6.1,1375
tt0171698,movie,Rites of Passage,1999,"Crime,Drama,Mystery",5.9,1375
tt11681056,movie,Natural Light,2021,"Drama,History,War",5.9,1375
tt11641654,movie,Gabriel's Rapture,2021,Romance,5.7,1375
tt19864942,movie,Ae Watan Mere Watan,2024,"Biography,Drama,History",4.7,1375
tt1290472,movie,Dragon Hunter,2009,"Action,Adventure,Fantasy",3.4,1375
tt7610008,movie,Secret Ingredient,2017,"Comedy,Drama",7.6,1374
tt0084591,movie,"Reuben, Reuben",1983,"Comedy,Drama,Romance",6.8,1374
tt2211174,movie,Ammaa Ki Boli,2021,"Comedy,Drama",6.6,1374
tt0088066,movie,Scream for Help,1984,"Horror,Mystery,Thriller",5.8,1374
tt0250452,movie,Joru Ka Ghulam,2000,"Comedy,Drama,Romance",5.1,1374
tt1183478,movie,Basic Slaughter,2007,Horror,4.9,1374
tt23806182,movie,Naughty,2023,"Drama,Romance",4.7,1374
tt11010144,movie,Seriously Single,2020,"Comedy,Romance",4.6,1374
tt3237154,movie,Apocalypse Cult,2014,"Horror,Mystery",4.6,1374
tt18266798,movie,Vishwak,2022,"Action,Drama",3.2,1374
tt0099172,movie,Braca po materi,1988,Drama,7.9,1373
tt6682484,movie,Pennywise: The Story of It,2021,"Documentary,Horror",7.4,1373
tt30804400,movie,Shambhala,2024,Drama,7.2,1373
tt1227524,movie,Aashayein,2010,Drama,7.1,1373
tt17048366,movie,Explorer: The Last Tepui,2022,Documentary,6.9,1373
tt9766160,movie,Damayanthi,2019,"Drama,Horror",6.2,1373
tt5309844,movie,Is This Now,2017,"Musical,Thriller",5.7,1373
tt10207710,movie,The Gateway,2021,"Action,Adventure,Crime",4.9,1373
tt1508661,movie,Dead Hooker in a Trunk,2009,Horror,4.8,1373
tt7158582,movie,The Reports on Sarah and Saleem,2018,"Crime,Drama,Mystery",7.2,1372
tt1202517,movie,Barah Aana,2009,"Comedy,Crime,Drama",6.7,1372
tt1527202,movie,Shams el-Zanati,1991,"Action,Adventure,Thriller",6.6,1372
tt11430262,movie,Aswathama,2020,"Action,Crime,Thriller",6.4,1372
tt1606595,movie,Tomorrow's Joe,2011,"Drama,Sport",6.4,1372
tt28444113,movie,Lucky Winners,2024,Comedy,6.2,1372
tt31639233,movie,Kajal Karthika,2023,"Comedy,Drama,Horror",5.1,1372
tt0436319,movie,Fjorton suger,2004,"Drama,Romance",4.7,1372
tt14330672,movie,Goodbye Julia,2023,Drama,7.8,1371
tt1891788,movie,It Was the Son,2012,"Comedy,Drama",6.7,1371
tt0089656,movie,Men...,1985,"Comedy,Romance",6.6,1371
tt2083294,movie,Picture Day,2012,"Comedy,Drama",6.2,1371
tt2517558,movie,Quality Time,2013,"Comedy,Drama",6.2,1371
tt0111292,movie,Stockholm Marathon,1994,"Crime,Drama,Thriller",5.5,1371
tt3379456,movie,Redeemer,2014,"Action,Crime",5.4,1371
tt6170804,movie,The Assassin's Code,2018,"Crime,Thriller",5.0,1371
tt0095060,movie,Dr. Alien,1989,"Comedy,Sci-Fi",4.8,1371
tt0331216,movie,Chor Machaaye Shor,2002,"Action,Comedy",4.4,1371
tt2717682,movie,Turner Risk,2019,"Drama,Thriller",4.2,1371
